CTE;Status;Empresa A;Empresa B;Motorista A;Motorista B;Dif Empresa;Dif Motorista;Maior Diferença;Margem B;Página A;Página B
2374;OK;10981.6;10981.6;11404.39;11404.39;0.0;0.0;0.0;;9.0;28.0
2375;Divergente;9734.0;9734.0;9490.65;10108.76;0.0;-618.11;618.11;;9.0;28.0
2376;OK;14033.6;14033.6;14573.89;14573.89;0.0;0.0;0.0;;10.0;28.0
2377;OK;14106.4;14106.4;14649.5;14649.5;0.0;0.0;0.0;;10.0;28.0
2378;OK por arredondamento;17053.8;17053.8;17710.57;17710.37;0.0;0.2;0.2;;10.0;28.0
2379;OK;14212.8;14212.8;14759.99;14759.99;0.0;0.0;0.0;;10.0;28.0
2380;OK por arredondamento;4640.0;4640.0;4818.8;4818.64;0.0;0.16;0.16;;10.0;28.0
2381;OK por arredondamento;4640.0;4640.0;4818.8;4818.64;0.0;0.16;0.16;;10.0;28.0
2383;OK por arredondamento;24327.0;24327.0;25263.83;25263.59;0.0;0.24;0.24;;10.0;28.0
2384;OK;6291.2;6291.2;6533.41;6533.41;0.0;0.0;0.0;;10.0;28.0
2385;OK;7776.0;7776.0;8075.38;8075.38;0.0;0.0;0.0;;10.0;28.0
2386;OK;14916.0;14916.0;15490.27;15490.27;0.0;0.0;0.0;;10.0;28.0
2387;OK;22733.2;22733.2;23608.43;23608.43;0.0;0.0;0.0;;10.0;28.0
2388;OK;23000.0;23000.0;23885.5;23885.5;0.0;0.0;0.0;;10.0;29.0
2389;OK;22310.0;22310.0;23168.94;23168.94;0.0;0.0;0.0;;10.0;29.0
2391;OK por arredondamento;7509.0;7509.0;7798.35;7798.09;0.0;0.26;0.26;;10.0;29.0
2392;Divergente;11414.4;11414.4;10724.78;11853.85;0.0;-1129.07;1129.07;;10.0;29.0
2393;OK;14123.2;14123.2;14666.94;14666.94;0.0;0.0;0.0;;10.0;29.0
2394;OK;25076.49;25076.49;26041.93;26041.93;0.0;0.0;0.0;;10.0;29.0
2395;OK;14117.6;14117.6;14661.13;14661.13;0.0;0.0;0.0;;10.0;29.0
2397;OK por arredondamento;4651.6;4651.6;4830.85;4830.69;0.0;0.16;0.16;;10.0;29.0
2399;OK;14442.4;14442.4;14998.43;14998.43;0.0;0.0;0.0;;10.0;29.0
2400;OK por arredondamento;13075.1;13075.1;13578.37;13578.49;0.0;-0.12;0.12;;10.0;29.0
2401;OK por arredondamento;13085.7;13085.7;13589.38;13589.5;0.0;-0.12;0.12;;10.0;29.0
2402;OK por arredondamento;13104.25;13104.25;13608.64;13608.76;0.0;-0.12;0.12;;10.0;29.0
2403;OK por arredondamento;13628.95;13628.95;14153.54;14153.66;0.0;-0.12;0.12;;10.0;29.0
2404;OK;16816.4;16816.4;17463.83;17463.83;0.0;0.0;0.0;;10.0;29.0
2405;OK por arredondamento;13096.3;13096.3;13600.38;13600.51;0.0;-0.13;0.13;;10.0;29.0
2406;OK por arredondamento;13067.15;13067.15;13570.11;13570.24;0.0;-0.13;0.13;;10.0;29.0
2407;OK por arredondamento;13419.6;13419.6;13936.13;13936.25;0.0;-0.12;0.12;;10.0;29.0
2408;OK por arredondamento;13069.8;13069.8;13572.86;13572.99;0.0;-0.13;0.13;;10.0;29.0
2409;OK;13145.6;13145.6;13651.71;13651.71;0.0;0.0;0.0;;10.0;29.0
2410;OK por arredondamento;13098.95;13098.95;13603.14;13603.26;0.0;-0.12;0.12;;10.0;29.0
2411;OK por arredondamento;13477.9;13477.9;13996.67;13996.8;0.0;-0.13;0.13;;10.0;30.0
2412;OK por arredondamento;17615.6;17615.6;18293.99;18293.8;0.0;0.19;0.19;;10.0;30.0
2413;OK;13192.4;13192.4;13700.31;13700.31;0.0;0.0;0.0;;10.0;30.0
2414;OK por arredondamento;13469.95;13469.95;13988.42;13988.54;0.0;-0.12;0.12;;10.0;30.0
2415;Divergente;17899.1;15751.21;15312.55;15751.21;2147.89;-438.66;2147.89;;10.0;30.0
2416;OK por arredondamento;13448.75;13448.75;13966.4;13966.53;0.0;-0.13;0.13;;10.0;30.0
2417;OK;13005.2;13005.2;13505.9;13505.9;0.0;0.0;0.0;;10.0;30.0
2418;Divergente;16190.3;14247.46;0.0;14247.46;1942.84;-14247.46;14247.46;;10.0;30.0
2419;Divergente;16978.1;14940.73;0.0;14940.73;2037.37;-14940.73;14940.73;;10.0;30.0
2420;OK por arredondamento;13427.55;13427.55;13944.38;13944.51;0.0;-0.13;0.13;;10.0;30.0
2421;OK por arredondamento;13096.3;13096.3;13600.38;13600.51;0.0;-0.13;0.13;;10.0;30.0
2422;Divergente;16160.0;14220.8;0.0;14220.8;1939.2;-14220.8;14220.8;;10.0;30.0
2423;OK;10203.2;10203.2;10596.02;10596.02;0.0;0.0;0.0;;10.0;30.0
2424;OK por arredondamento;13162.55;13162.55;13669.18;13669.31;0.0;-0.13;0.13;;10.0;30.0
2425;OK por arredondamento;4640.0;4640.0;4818.8;4818.64;0.0;0.16;0.16;;10.0;30.0
2426;OK por arredondamento;24255.6;24255.6;25189.68;25189.44;0.0;0.24;0.24;;10.0;31.0
2427;OK por arredondamento;12987.65;12987.65;13487.55;13487.67;0.0;-0.12;0.12;;10.0;31.0
2428;OK por arredondamento;4640.0;4640.0;4818.8;4818.64;0.0;0.16;0.16;;10.0;31.0
2429;OK por arredondamento;9934.65;9934.65;10317.07;10317.13;0.0;-0.06;0.06;;10.0;31.0
2430;OK por arredondamento;13051.25;13051.25;13553.6;13553.72;0.0;-0.12;0.12;;10.0;30.0
2431;OK por arredondamento;13136.05;13136.05;13641.66;13641.79;0.0;-0.13;0.13;;10.0;30.0
2433;OK por arredondamento;9934.65;9934.65;10317.07;10317.13;0.0;-0.06;0.06;;10.0;30.0
2434;OK;7290.0;7290.0;7570.67;7570.67;0.0;0.0;0.0;;10.0;30.0
2435;Divergente;24899.53;24899.53;25858.16;26041.93;0.0;-183.77;183.77;;10.0;32.0
2436;OK;13109.2;13109.2;13613.9;13613.9;0.0;0.0;0.0;;10.0;30.0
2437;OK;8971.2;8971.2;9316.59;9316.59;0.0;0.0;0.0;;10.0;31.0
2438;Divergente;10839.9;10839.9;10486.43;11257.24;0.0;-770.81;770.81;;10.0;32.0
2439;OK por arredondamento;10043.5;10043.5;10430.08;10430.17;0.0;-0.09;0.09;;10.0;31.0
2440;Divergente;10105.0;10105.0;9870.0;10494.04;0.0;-624.04;624.04;;11.0;31.0
2441;Divergente;10835.3;10835.3;10481.98;11252.46;0.0;-770.48;770.48;;11.0;32.0
2442;Divergente;24788.93;24788.93;25743.3;26041.93;0.0;-298.63;298.63;;11.0;32.0
2443;Divergente;10186.7;10186.7;9949.8;10578.89;0.0;-629.09;629.09;;11.0;31.0
2444;OK;13161.2;13161.2;13667.91;13667.91;0.0;0.0;0.0;;11.0;31.0
2445;Divergente;10079.2;10079.2;9844.8;10467.25;0.0;-622.45;622.45;;11.0;31.0
2446;Divergente;8608.05;8608.05;8333.33;8939.46;0.0;-606.13;606.13;;11.0;32.0
2447;Divergente;10160.9;10160.9;9924.6;10552.09;0.0;-627.49;627.49;;11.0;31.0
2449;Divergente;9244.95;9244.95;9007.9;9600.88;0.0;-592.98;592.98;;11.0;32.0
2450;OK;14718.0;14718.0;15284.64;15284.64;0.0;0.0;0.0;;11.0;31.0
2451;OK por arredondamento;2989.2;2989.2;3104.26;3104.28;0.0;-0.02;0.02;;11.0;31.0
2452;OK;9021.6;9021.6;9368.93;9368.93;0.0;0.0;0.0;;11.0;31.0
2453;Divergente;1881.9;1881.9;1784.32;1954.35;0.0;-170.03;170.03;;11.0;31.0
2454;OK;16224.8;16224.8;16849.45;16849.45;0.0;0.0;0.0;;11.0;31.0
2455;OK;6940.8;6940.8;7208.02;7208.02;0.0;0.0;0.0;;11.0;31.0
2456;Divergente;3110.4;3110.4;2949.12;3230.15;0.0;-281.03;281.03;;11.0;31.0
2458;OK;25751.15;25751.15;26742.57;26742.57;0.0;0.0;0.0;;11.0;31.0
2459;OK;14886.0;14886.0;15459.11;15459.11;0.0;0.0;0.0;;11.0;31.0
2460;OK por arredondamento;13183.75;13183.75;13691.2;13691.32;0.0;-0.12;0.12;;11.0;32.0
2461;OK;10046.4;10046.4;10433.19;10433.19;0.0;0.0;0.0;;11.0;32.0
2462;Divergente;5040.0;5040.0;4704.0;5234.04;0.0;-530.04;530.04;;11.0;32.0
2463;OK;13378.4;13378.4;13893.47;13893.47;0.0;0.0;0.0;;11.0;32.0
2464;Divergente;5040.0;5040.0;4704.0;5234.04;0.0;-530.04;530.04;;11.0;32.0
2465;OK;20248.0;20248.0;21027.55;21027.55;0.0;0.0;0.0;;11.0;32.0
2466;OK por arredondamento;13125.45;13125.45;13630.66;13630.78;0.0;-0.12;0.12;;11.0;32.0
2468;OK por arredondamento;24061.8;24061.8;24988.42;24988.18;0.0;0.24;0.24;;11.0;32.0
2469;OK;14898.0;14898.0;15471.57;15471.57;0.0;0.0;0.0;;11.0;32.0
2470;OK;14844.0;14844.0;15415.49;15415.49;0.0;0.0;0.0;;11.0;32.0
2471;Faltante no A;;12960.0;;13458.96;-12960.0;-13458.96;13458.96;;;32.0
2472;Divergente;9282.0;9282.0;9165.98;9639.36;0.0;-473.38;473.38;;11.0;36.0
2473;OK por arredondamento;9839.48;9839.48;10218.23;10218.3;0.0;-0.07;0.07;;11.0;32.0
2474;OK por arredondamento;9983.25;9983.25;10367.54;10367.61;0.0;-0.07;0.07;;11.0;32.0
2475;OK por arredondamento;143.78;143.78;149.31;149.32;0.0;-0.01;0.01;;11.0;32.0
2476;OK por arredondamento;4930.0;4930.0;5119.98;5119.81;0.0;0.17;0.17;;11.0;33.0
2477;Divergente;15092.7;13281.58;13643.8;13281.58;1811.12;362.22;1811.12;;11.0;33.0
2478;OK por arredondamento;13300.35;13300.35;13812.29;13812.41;0.0;-0.12;0.12;;11.0;33.0
2479;OK;6224.0;6224.0;6463.62;6463.62;0.0;0.0;0.0;;11.0;33.0
2480;Divergente;12105.6;12105.6;11853.4;12571.67;0.0;-718.27;718.27;;11.0;35.0
2481;Divergente;11360.0;11360.0;11076.0;11797.36;0.0;-721.36;721.36;;11.0;33.0
2482;Faltante no A;;14766.0;;0.0;-14766.0;0.0;14766.0;;;33.0
2483;Divergente;4093.6;4093.6;3973.2;4251.2;0.0;-278.0;278.0;;11.0;37.0
2485;OK por arredondamento;13345.4;13345.4;13859.07;13859.2;0.0;-0.13;0.13;;11.0;33.0
2486;Divergente;15224.7;13397.74;13763.13;13397.74;1826.96;365.39;1826.96;;11.0;33.0
2487;OK por arredondamento;12990.3;12990.3;13490.3;13490.43;0.0;-0.13;0.13;;11.0;33.0
2488;Divergente;5214.3;5214.3;4866.68;5214.3;0.0;-347.62;347.62;;11.0;33.0
2489;OK por arredondamento;12992.95;12992.95;13493.06;13493.18;0.0;-0.12;0.12;;11.0;33.0
2490;Divergente;7468.0;7468.0;7281.3;7755.52;0.0;-474.22;474.22;;11.0;35.0
2491;Divergente;5044.2;5044.2;4924.1;5044.2;0.0;-120.1;120.1;;11.0;33.0
2492;OK por arredondamento;4640.0;4640.0;4818.8;4818.64;0.0;0.16;0.16;;11.0;33.0
2493;OK por arredondamento;5006.56;5006.56;5199.49;5199.31;0.0;0.18;0.18;;11.0;33.0
2494;OK por arredondamento;4923.04;4923.04;5112.75;5112.58;0.0;0.17;0.17;;11.0;33.0
2495;Divergente;7113.0;7113.0;6923.32;7386.85;0.0;-463.53;463.53;;11.0;33.0
2496;OK;13010.4;13010.4;13511.3;13511.3;0.0;0.0;0.0;;11.0;33.0
2497;OK;13286.0;13286.0;13797.51;13797.51;0.0;0.0;0.0;;11.0;33.0
2498;OK por arredondamento;24306.6;24306.6;25242.64;25242.4;0.0;0.24;0.24;;11.0;33.0
2499;OK por arredondamento;13469.95;13469.95;13988.42;13988.54;0.0;-0.12;0.12;;11.0;33.0
2500;Divergente;10793.0;10793.0;12511.85;0.0;0.0;12511.85;12511.85;;11.0;35.0
2501;OK por arredondamento;23817.0;23817.0;24734.19;24733.95;0.0;0.24;0.24;;11.0;34.0
2502;Divergente;10853.2;10853.2;12581.64;0.0;0.0;12581.64;12581.64;;11.0;35.0
2503;Divergente;11926.6;11926.6;13649.87;0.0;0.0;13649.87;13649.87;;11.0;36.0
2504;OK por arredondamento;23796.6;23796.6;24713.0;24712.77;0.0;0.23;0.23;;11.0;34.0
2505;Divergente;12061.35;12061.35;13804.09;0.0;0.0;13804.09;13804.09;;12.0;36.0
2506;Divergente;12085.85;12085.85;13832.13;0.0;0.0;13832.13;13832.13;;12.0;36.0
2507;OK por arredondamento;13403.7;13403.7;13919.62;13919.74;0.0;-0.12;0.12;;12.0;34.0
2508;Divergente;12034.4;12034.4;13773.25;0.0;0.0;13773.25;13773.25;;12.0;36.0
2509;OK por arredondamento;4642.32;4642.32;4821.21;4821.05;0.0;0.16;0.16;;12.0;34.0
2510;Divergente;9761.0;9761.0;11315.5;0.0;0.0;11315.5;11315.5;;12.0;36.0
2511;Divergente;24926.8;24926.8;27168.24;0.0;0.0;27168.24;27168.24;;12.0;36.0
2512;OK por arredondamento;13048.6;13048.6;13550.85;13550.97;0.0;-0.12;0.12;;12.0;34.0
2513;OK por arredondamento;16012.75;16012.75;16629.12;16629.24;0.0;-0.12;0.12;;12.0;34.0
2514;Divergente;19715.2;19715.2;21488.01;0.0;0.0;21488.01;21488.01;;12.0;36.0
2515;OK por arredondamento;13220.85;13220.85;13729.73;13729.85;0.0;-0.12;0.12;;12.0;34.0
2516;OK por arredondamento;12987.65;12987.65;13487.55;13487.67;0.0;-0.12;0.12;;12.0;34.0
2517;Divergente;16887.2;16887.2;18405.71;0.0;0.0;18405.71;18405.71;;12.0;36.0
2519;OK por arredondamento;12916.1;12916.1;13413.25;13413.37;0.0;-0.12;0.12;;12.0;34.0
2520;Divergente;11701.2;11701.2;13391.9;0.0;0.0;13391.9;13391.9;;12.0;36.0
2521;OK por arredondamento;23939.4;23939.4;24861.3;24861.07;0.0;0.23;0.23;;12.0;34.0
2522;Divergente;5731.5;5731.5;5578.66;5952.16;0.0;-373.5;373.5;;12.0;34.0
2523;Divergente;10292.6;10292.6;11697.44;0.0;0.0;11697.44;11697.44;;12.0;36.0
2524;OK por arredondamento;23919.0;23919.0;24840.12;24839.88;0.0;0.24;0.24;;12.0;34.0
2525;OK por arredondamento;24174.0;24174.0;25104.94;25104.7;0.0;0.24;0.24;;12.0;34.0
2526;OK por arredondamento;16415.75;16415.75;17047.63;17047.76;0.0;-0.13;0.13;;12.0;34.0
2527;Divergente;10957.2;10957.2;10766.64;11379.06;0.0;-612.42;612.42;;12.0;37.0
2528;Divergente;12747.8;12747.8;14511.41;0.0;0.0;14511.41;14511.41;;12.0;36.0
2529;OK por arredondamento;16393.0;16393.0;17024.0;17024.13;0.0;-0.13;0.13;;12.0;34.0
2530;Divergente;12519.0;12519.0;14250.96;0.0;0.0;14250.96;14250.96;;12.0;36.0
2531;OK por arredondamento;13544.15;13544.15;14065.47;14065.6;0.0;-0.13;0.13;;12.0;34.0
2532;Divergente;12929.8;12929.8;14718.59;0.0;0.0;14718.59;14718.59;;12.0;36.0
2533;Divergente;12841.4;12841.4;14617.96;0.0;0.0;14617.96;14617.96;;12.0;36.0
2534;OK por arredondamento;13244.7;13244.7;13754.5;13754.62;0.0;-0.12;0.12;;12.0;34.0
2535;Divergente;13221.0;13221.0;15050.07;0.0;0.0;15050.07;15050.07;;12.0;36.0
2536;Divergente;13101.4;13101.4;14913.93;0.0;0.0;14913.93;14913.93;;12.0;36.0
2537;Divergente;12838.8;12838.8;14615.0;0.0;0.0;14615.0;14615.0;;12.0;36.0
2538;OK por arredondamento;13215.55;13215.55;13724.22;13724.35;0.0;-0.13;0.13;;12.0;34.0
2539;OK por arredondamento;13387.8;13387.8;13903.1;13903.23;0.0;-0.13;0.13;;12.0;34.0
2540;OK por arredondamento;24866.8;24866.8;25824.29;25824.17;0.0;0.12;0.12;;12.0;34.0
2541;OK por arredondamento;21384.6;21384.6;22208.03;22207.91;0.0;0.12;0.12;;12.0;35.0
2543;OK por arredondamento;13411.65;13411.65;13927.87;13928.0;0.0;-0.13;0.13;;12.0;35.0
2544;Divergente;11361.6;11361.6;11124.9;11799.02;0.0;-674.12;674.12;;12.0;35.0
2545;OK por arredondamento;13477.9;13477.9;13996.67;13996.79;0.0;-0.12;0.12;;12.0;35.0
2546;Divergente;11366.4;11366.4;11129.6;11804.0;0.0;-674.4;674.4;;12.0;35.0
2547;OK por arredondamento;13130.75;13130.75;13636.16;13636.28;0.0;-0.12;0.12;;12.0;35.0
2548;OK por arredondamento;16173.3;16173.3;16796.07;16795.97;0.0;0.1;0.1;;12.0;35.0
2549;OK;22199.6;22199.6;23054.28;23054.28;0.0;0.0;0.0;;12.0;35.0
2551;OK por arredondamento;16632.4;16632.4;17272.94;17272.74;0.0;0.2;0.2;;12.0;35.0
2554;Divergente;21665.6;19065.73;18779.15;19065.73;2599.87;-286.58;2599.87;;12.0;35.0
2555;Divergente;9595.0;9595.0;9292.0;9964.4;0.0;-672.4;672.4;;12.0;35.0
2556;Divergente;9870.0;9870.0;9623.25;10249.99;0.0;-626.74;626.74;;12.0;35.0
2557;OK;3315.2;3315.2;3442.83;3442.83;0.0;0.0;0.0;;12.0;36.0
2558;Divergente;9556.0;9556.0;9317.1;9923.9;0.0;-606.8;606.8;;12.0;35.0
2559;OK por arredondamento;3369.8;3369.8;3499.53;3499.54;0.0;-0.01;0.01;;12.0;36.0
2560;OK por arredondamento;13019.45;13019.45;13520.58;13520.7;0.0;-0.12;0.12;;12.0;35.0
2561;Divergente;9773.6;9773.6;9464.96;10149.88;0.0;-684.92;684.92;;12.0;35.0
2562;OK por arredondamento;24031.2;24031.2;24956.64;24956.4;0.0;0.24;0.24;;12.0;35.0
2563;OK por arredondamento;25134.3;25134.3;26102.09;26101.97;0.0;0.12;0.12;;12.0;37.0
2564;Faltante no B;20228.0;;20603.0;;20228.0;20603.0;20603.0;;12.0;
2565;OK;23123.23;23123.23;24013.47;24013.47;0.0;0.0;0.0;;12.0;37.0
2566;Divergente;11328.0;11328.0;10974.0;11764.13;0.0;-790.13;790.13;;12.0;37.0
2567;Divergente;22823.36;22823.36;23702.06;22823.36;0.0;878.7;878.7;;12.0;37.0
2568;Divergente;11294.4;11294.4;10941.45;11729.23;0.0;-787.78;787.78;;12.0;37.0
2569;OK por arredondamento;4988.0;4988.0;5180.21;5180.04;0.0;0.17;0.17;;13.0;37.0
2570;OK;16286.0;16286.0;16913.01;16913.01;0.0;0.0;0.0;;13.0;37.0
2571;OK;22484.8;22484.8;23350.46;23350.46;0.0;0.0;0.0;;13.0;37.0
2572;OK;10416.0;10416.0;10817.02;10817.02;0.0;0.0;0.0;;13.0;37.0
2573;Divergente;5040.0;5040.0;4920.0;5040.0;0.0;-120.0;120.0;;13.0;37.0
2574;Divergente;5040.0;5040.0;4920.0;5040.0;0.0;-120.0;120.0;;13.0;37.0
2575;Divergente;9583.6;9583.6;9331.4;9952.57;0.0;-621.17;621.17;;13.0;37.0
2576;OK por arredondamento;13080.4;13080.4;13583.87;13584.0;0.0;-0.13;0.13;;13.0;37.0
2577;OK;13372.8;13372.8;13887.65;13887.65;0.0;0.0;0.0;;13.0;37.0
2578;OK por arredondamento;14539.0;14539.0;15098.99;15098.75;0.0;0.24;0.24;;13.0;37.0
2579;OK por arredondamento;13117.5;13117.5;13622.4;13622.52;0.0;-0.12;0.12;;13.0;37.0
2580;OK por arredondamento;13401.05;13401.05;13916.86;13916.99;0.0;-0.13;0.13;;13.0;37.0
2581;Divergente;9207.4;9207.4;8965.1;9561.88;0.0;-596.78;596.78;;13.0;37.0
2582;OK por arredondamento;16905.9;16905.9;17557.03;17556.78;0.0;0.25;0.25;;13.0;38.0
2583;OK por arredondamento;11512.5;11512.5;11955.96;11955.73;0.0;0.23;0.23;;13.0;38.0
2584;Divergente;9507.6;9507.6;9257.4;9873.64;0.0;-616.24;616.24;;13.0;38.0
2585;Divergente;7798.0;7798.0;7408.1;8098.22;0.0;-690.12;690.12;;13.0;38.0
2587;OK por arredondamento;4988.0;4988.0;5180.21;5180.04;0.0;0.17;0.17;;13.0;38.0
2588;OK por arredondamento;8424.5;8424.5;8748.96;8748.84;0.0;0.12;0.12;;13.0;38.0
2589;Divergente;9279.6;9279.6;9035.4;9636.87;0.0;-601.47;601.47;;13.0;38.0
2590;Divergente;7804.0;7804.0;7413.8;8104.45;0.0;-690.65;690.65;;13.0;40.0
2591;OK por arredondamento;5046.0;5046.0;5240.45;5240.27;0.0;0.18;0.18;;13.0;40.0
2592;OK por arredondamento;11770.0;11770.0;12223.38;12223.15;0.0;0.23;0.23;;13.0;38.0
2593;OK por arredondamento;16146.0;16146.0;16767.5;16767.62;0.0;-0.12;0.12;;13.0;38.0
2594;OK por arredondamento;14892.4;14892.4;15466.0;15465.75;0.0;0.25;0.25;;13.0;38.0
2595;OK por arredondamento;16402.75;16402.75;17034.13;17034.26;0.0;-0.13;0.13;;13.0;38.0
2596;OK por arredondamento;6910.5;6910.5;7176.78;7176.55;0.0;0.23;0.23;;13.0;38.0
2598;OK por arredondamento;14413.0;14413.0;14968.15;14967.9;0.0;0.25;0.25;;13.0;38.0
2599;Divergente;14902.8;14902.8;15327.76;15476.56;0.0;-148.8;148.8;;13.0;40.0
2600;OK;25109.67;25109.67;26076.39;26076.39;0.0;0.0;0.0;;13.0;38.0
2601;OK por arredondamento;11862.5;11862.5;12319.44;12319.21;0.0;0.23;0.23;;13.0;38.0
2602;OK por arredondamento;16331.25;16331.25;16959.88;16960.0;0.0;-0.12;0.12;;13.0;38.0
2603;OK;22383.6;22383.6;23245.37;23245.37;0.0;0.0;0.0;;13.0;38.0
2604;OK;8600.4;8600.4;8931.52;8931.52;0.0;0.0;0.0;;13.0;38.0
2605;OK;9685.0;9685.0;10057.87;10057.87;0.0;0.0;0.0;;13.0;38.0
2606;OK por arredondamento;12717.25;12717.25;13206.77;13206.86;0.0;-0.09;0.09;;13.0;38.0
2607;Divergente;7690.8;7690.8;7493.6;7986.9;0.0;-493.3;493.3;;13.0;40.0
2608;OK;22705.6;22705.6;23579.77;23579.77;0.0;0.0;0.0;;13.0;39.0
2609;OK por arredondamento;13483.2;13483.2;14002.18;14002.3;0.0;-0.12;0.12;;13.0;39.0
2610;OK por arredondamento;13096.3;13096.3;13600.38;13600.51;0.0;-0.13;0.13;;13.0;39.0
2611;Divergente;9355.6;9355.6;9109.4;9715.79;0.0;-606.39;606.39;;13.0;39.0
2612;OK por arredondamento;12978.9;12978.9;13478.78;13478.59;0.0;0.19;0.19;;13.0;39.0
2613;OK por arredondamento;17267.8;17267.8;17932.79;17932.61;0.0;0.18;0.18;;13.0;39.0
2615;OK por arredondamento;16448.25;16448.25;17081.38;17081.51;0.0;-0.13;0.13;;13.0;39.0
2616;OK por arredondamento;13443.45;13443.45;13960.9;13961.02;0.0;-0.12;0.12;;13.0;39.0
2617;Divergente;9230.2;9230.2;8987.3;9585.56;0.0;-598.26;598.26;;13.0;39.0
2618;OK por arredondamento;12902.85;12902.85;13399.49;13399.61;0.0;-0.12;0.12;;13.0;39.0
2619;OK por arredondamento;14731.2;14731.2;15298.59;15298.35;0.0;0.24;0.24;;13.0;39.0
2620;OK por arredondamento;24367.8;24367.8;25306.2;25305.96;0.0;0.24;0.24;;13.0;39.0
2621;OK por arredondamento;24153.6;24153.6;25083.75;25083.51;0.0;0.24;0.24;;13.0;39.0
2622;OK por arredondamento;23602.8;23602.8;24511.74;24511.51;0.0;0.23;0.23;;13.0;39.0
2623;OK por arredondamento;14313.0;14313.0;14864.23;14864.05;0.0;0.18;0.18;;13.0;39.0
2624;Divergente;16038.0;16038.0;16495.33;16655.46;0.0;-160.13;160.13;;13.0;39.0
2625;Divergente;9400.0;9400.0;9282.5;9761.9;0.0;-479.4;479.4;;13.0;39.0
2626;Divergente;9784.0;9784.0;9661.7;10160.68;0.0;-498.98;498.98;;13.0;39.0
2627;Divergente;9460.0;9460.0;9341.75;9824.21;0.0;-482.46;482.46;;13.0;39.0
2628;Divergente;9710.0;9710.0;9588.63;10083.84;0.0;-495.21;495.21;;13.0;39.0
2629;Divergente;9315.15;9315.15;9076.3;9673.78;0.0;-597.48;597.48;;13.0;40.0
2630;Divergente;4736.0;4736.0;4617.6;4918.34;0.0;-300.74;300.74;;13.0;41.0
2631;OK por arredondamento;4988.0;4988.0;5180.21;5180.04;0.0;0.17;0.17;;14.0;40.0
2632;Divergente;4712.0;4712.0;4594.2;4893.41;0.0;-299.21;299.21;;14.0;41.0
2633;Divergente;4694.0;4694.0;4576.65;4874.72;0.0;-298.07;298.07;;14.0;41.0
2634;Faltante no A;;10943.4;;11364.72;-10943.4;-11364.72;11364.72;;;40.0
2635;Divergente;4696.0;4696.0;4578.6;4876.8;0.0;-298.2;298.2;;14.0;41.0
2636;OK;22290.08;22290.08;23148.25;23148.25;0.0;0.0;0.0;;14.0;40.0
2637;OK;12802.4;12802.4;13295.29;13295.29;0.0;0.0;0.0;;14.0;40.0
2638;OK por arredondamento;12815.4;12815.4;13308.79;13308.8;0.0;-0.01;0.01;;14.0;40.0
2640;OK por arredondamento;13467.3;13467.3;13985.66;13985.79;0.0;-0.13;0.13;;14.0;40.0
2641;Divergente;9313.2;9313.2;9074.4;9671.76;0.0;-597.36;597.36;;14.0;40.0
2642;OK por arredondamento;13109.55;13109.55;13614.14;13614.27;0.0;-0.13;0.13;;14.0;40.0
2643;OK;12810.2;12810.2;13303.39;13303.39;0.0;0.0;0.0;;14.0;40.0
2644;OK por arredondamento;12481.5;12481.5;12961.92;12962.04;0.0;-0.12;0.12;;14.0;40.0
2645;Divergente;5040.0;5040.0;4920.0;5234.04;0.0;-314.04;314.04;;14.0;40.0
2646;OK por arredondamento;9446.8;9446.8;9810.75;9810.5;0.0;0.25;0.25;;14.0;40.0
2647;OK;13278.2;13278.2;13789.41;13789.41;0.0;0.0;0.0;;14.0;40.0
2648;OK por arredondamento;12931.75;12931.75;13429.52;13429.62;0.0;-0.1;0.1;;14.0;40.0
2649;OK por arredondamento;4988.0;4988.0;5180.21;5180.04;0.0;0.17;0.17;;14.0;40.0
2650;OK por arredondamento;9256.8;9256.8;9613.43;9613.19;0.0;0.24;0.24;;14.0;41.0
2651;OK;13163.8;13163.8;13670.61;13670.61;0.0;0.0;0.0;;14.0;41.0
2652;OK por arredondamento;9351.8;9351.8;9712.09;9711.84;0.0;0.25;0.25;;14.0;41.0
2653;OK;10181.6;10181.6;10573.59;10573.59;0.0;0.0;0.0;;14.0;41.0
2654;OK;2555.8;2555.8;2654.2;2654.2;0.0;0.0;0.0;;14.0;41.0
2655;OK;13088.4;13088.4;13592.3;13592.3;0.0;0.0;0.0;;14.0;41.0
2656;OK por arredondamento;998.4;998.4;1036.83;1036.84;0.0;-0.01;0.01;;14.0;41.0
2657;Divergente;9954.0;9954.0;9829.58;10337.23;0.0;-507.65;507.65;;14.0;41.0
2658;OK;1001.2;1001.2;1039.74;1039.74;0.0;0.0;0.0;;14.0;41.0
2659;OK;980.0;980.0;1017.73;1017.73;0.0;0.0;0.0;;14.0;42.0
2660;Faltante no B;5531.5;;5644.54;;5531.5;5644.54;5644.54;;14.0;
2661;Divergente;9687.6;9687.6;9116.28;10060.57;0.0;-944.29;944.29;;14.0;41.0
2662;Divergente;14616.0;14616.0;15178.72;15035.46;0.0;143.26;143.26;;14.0;41.0
2663;Divergente;4991.7;4991.7;4872.85;5134.96;0.0;-262.11;262.11;;14.0;41.0
2664;Divergente;4988.0;4988.0;5180.21;5143.42;0.0;36.79;36.79;;14.0;41.0
2665;Divergente;5058.9;5058.9;4938.45;5216.53;0.0;-278.08;278.08;;14.0;41.0
